1;1;283;9;3;Как называется в магнитном компасе пустотелый поплавок, к которому припаяны 6 магнитных стрелок в медных пенальчиках? ;
5;3;1258;7;4;Как называется величина изменения широты между пунктом отхода (А) и пунктом прихода (B) судна?;
6;3;1500;7;4;Как называется величина изменения широты между пунктом отхода (А) и пунктом прихода (B) судна?;
1;3;264;7;4;Как называется величина изменения широты между пунктом отхода (А) и пунктом прихода (В) судна?;
1;1;321;13;1;Как называется вертикальная или наклонная балка, являющаяся продолжением киля в носовой части?;
2;1;31;4;1;Как называется вертикальная носовая балка, являющаяся продолжением киля?;
3;1;443;4;1;Как называется вертикальная носовая балка, являющаяся продолжением киля?;
4;1;635;4;1;Как называется вертикальная носовая балка, являющаяся продолжением киля?;
5;1;1219;4;1;Как называется вертикальная носовая балка, являющаяся продолжением киля?;
6;1;1461;4;1;Как называется вертикальная носовая балка, являющаяся продолжением киля?;
2;1;171;18;1;Как называется вертикальная стойка для подкрепления палубы, упирающаяся в нижней части в место пересечения днищевого стрингера и флора?;
4;1;691;11;1;Как называется вертикальная стойка для подкрепления палубы, упирающаяся в нижней части в место пересечения днищевого стрингера и флора?;
3;1;1121;18;1;Как называется вертикальная стойка для подкрепления палубы, упирающаяся в нижней части в место пересечения днищевого стрингера и флора?;
5;1;1387;18;1;Как называется вертикальная стойка для подкрепления палубы, упирающаяся в нижней части в место пересечения днищевого стрингера и флора?;
6;1;1629;18;1;Как называется вертикальная стойка для подкрепления палубы, упирающаяся в нижней части в место пересечения днищевого стрингера и флора?;
4;1;701;12;3;Как называется винт, вращающийся на переднем ходу судна против часовой стрелки, если смотреть на него с кормы в нос?;
2;3;54;6;4;Как называется водное пространство на реке, предназначенное для движения судов и обозначенное на местности и (или) карте?;
3;3;580;13;12;Как называется водное пространство на реке, предназначенное для движения судов и обозначенное на местности и (или) карте?;
6;3;1722;13;12;Как называется водное пространство на реке, предназначенное для движения судов и обозначенное на местности и (или) карте?;
3;3;1146;19;12;Как называется вращательное движение воды  за подводным или надводным выступом в яру?;
6;3;1745;19;12;Как называется вращательное движение воды  за подводным или надводным выступом в яру?;
2;3;124;13;4;Как называется вращательное движение воды за подводным или надводным выступом в яру?;
4;3;648;5;6;Как называется вращательное движение воды за подводным или надводным выступом в яру?;
4;3;712;13;6;Как называется вращательное движение воды за подводным или надводным выступом в яру?;
1;3;344;15;4;Как называется двугранный угол между плоскостями начального меридиана и меридиана заданной точки?;
3;3;544;11;4;Как называется двугранный угол между плоскостями начального меридиана и меридиана заданной точки?;
5;3;1349;14;11;Как называется дуга большого круга, являющаяся кратчайшим расстоянием между двумя точками на поверхности земного шара?;
6;3;1666;14;13;Как называется дуга большого круга, являющаяся кратчайшим расстоянием между двумя точками на поверхности земного шара?;
2;3;84;9;4;Как называется клиновидное отложение наносов, образованное у выпуклого берега и расположенное под углом к нему вниз по течению?;
2;3;164;17;4;Как называется клиновидное отложение наносов, образованное у выпуклого берега и расположенное под углом к нему вниз по течению?;
3;3;1104;16;12;Как называется клиновидное отложение наносов, образованное у выпуклого берега и расположенное под углом к нему вниз по течению?;
6;3;1733;16;12;Как называется клиновидное отложение наносов, образованное у выпуклого берега и расположенное под углом к нему вниз по течению?;
1;1;341;15;1;Как называется кормовая переборка на моторной лодке, предназначенная для установки подвесного мотора?;
2;1;111;12;1;Как называется кормовая поперечная переборка, которая на моторной лодке служит для установки подвесного мотора?;
3;1;555;12;1;Как называется кормовая поперечная переборка, которая на моторной лодке служит для установки подвесного мотора?;
4;1;699;12;1;Как называется кормовая поперечная переборка, которая на моторной лодке служит для установки подвесного мотора?;
5;1;1315;12;1;Как называется кормовая поперечная переборка, которая на моторной лодке служит для установки подвесного мотора?;
6;1;1557;12;1;Как называется кормовая поперечная переборка, которая на моторной лодке служит для установки подвесного мотора?;
2;1;182;19;2;Как называется линия соприкосновения корпуса судна на плаву с поверхностью воды?;
1;1;302;11;2;Как называется линия соприкосновения корпуса судна на плаву с поверхностью воды?;
3;1;1136;19;2;Как называется линия соприкосновения корпуса судна на плаву с поверхностью воды?;
5;1;1400;19;2;Как называется линия соприкосновения корпуса судна на плаву с поверхностью воды?;
6;1;1642;19;2;Как называется линия соприкосновения корпуса судна на плаву с поверхностью воды?;
1;1;242;5;2;Как называется максимальная длина судна (L) с учетом выступающих частей?;
1;3;354;16;4;Как называется место судна, которое было определено по истинному курсу и глубинам?;
1;3;394;20;4;Как называется метод определения места судна по двум пеленгам одного ориентира с учетом курса и пройденного расстояния?;
3;3;586;14;4;Как называется метод определения места судна по двум пеленгам одного ориетира с учетом курса и пройденного расстояния?;
2;1;11;2;1;Как называется надстройка, имеющая ширину меньше ширины судна?;
1;1;371;18;1;Как называется надстройка, имеющая ширину меньше ширины судна?;
3;1;415;2;1;Как называется надстройка, имеющая ширину меньше ширины судна?;
4;1;619;2;1;Как называется надстройка, имеющая ширину меньше ширины судна?;
5;1;1195;2;1;Как называется надстройка, имеющая ширину меньше ширины судна?;
6;1;1437;2;1;Как называется надстройка, имеющая ширину меньше ширины судна?;
6;3;1730;15;12;Как называется наносное (без растительности) надводное  образование в русле, омываемое водой со всех сторон?;
2;3;64;7;4;Как называется наносное (без растительности) надводное образование в русле, омываемое водой со всех сторон?;
3;3;608;15;12;Как называется наносное (без растительности) надводное образование в русле, омываемое водой со всех сторон?;
4;3;672;8;6;Как называется наносное (без растительности) надводное образование в русле, омываемое со всех сторон?;
4;3;704;12;6;Как называется наносное (без растительности) надводное образование в русле, омываемое со всех сторон?;
3;1;401;1;1;Как называется носовой отсек между форштевнем и первой переборкой;
4;1;611;1;1;Как называется носовой отсек между форштевнем и первой переборкой;
2;1;1;1;1;Как называется носовой отсек между форштевнем и первой переборкой?;
1;1;251;6;1;Как называется носовой отсек между форштевнем и первой переборкой?;
5;1;1183;1;1;Как называется носовой отсек между форштевнем и первой переборкой?;
6;1;1425;1;1;Как называется носовой отсек между форштевнем и первой переборкой?;
1;1;331;14;1;Как называется ограждение на  открытой палубе, предназначенное для предохранения людей от падения за борт? ;
2;1;161;17;1;Как называется ограждение, состоящее из вертикальных стоек, соединенных между собой цепями, тросами или круглыми прутьями?;
4;1;643;5;1;Как называется ограждение, состоящее из вертикальных стоек, соединенных между собой цепями, тросами или круглыми прутьями?;
3;1;1107;17;1;Как называется ограждение, состоящее из вертикальных стоек, соединенных между собой цепями, тросами или круглыми прутьями?;
5;1;1375;17;1;Как называется ограждение, состоящее из вертикальных стоек, соединенных между собой цепями, тросами или круглыми прутьями?;
6;1;1617;17;1;Как называется ограждение, состоящее из вертикальных стоек, соединенных между собой цепями, тросами или круглыми прутьями?;
2;3;74;8;4;Как называется песчаная отмель - бугор, образующаяся за затонувшими крупногабаритными предметами, либо за сидящим на мели судном?;
4;3;656;6;6;Как называется песчаная отмель-бугор, образующаяся за затонувшими крупногабаритными предметами, либо за сидящим на мели судном?;
4;1;675;9;1;Как называется пластина треуголной формы для соединения различных элементов набора корпуса?;
2;1;81;9;1;Как называется пластина треугольной формы для соединения различных элементов набора корпуса?;
1;1;301;11;1;Как называется пластина треугольной формы для соединения различных элементов набора корпуса?;
3;1;513;9;1;Как называется пластина треугольной формы для соединения различных элементов набора корпуса?;
5;1;1279;9;1;Как называется пластина треугольной формы для соединения различных элементов набора корпуса?;
6;1;1521;9;1;Как называется пластина треугольной формы для соединения различных элементов набора корпуса?;
1;1;231;4;1;Как называется пластина треугольной формы, используемая  для соединения различных элементов набора корпуса?;
2;3;4;1;4;Как называется подводный глинистый выступ у высокого берега реки?;
4;3;616;1;6;Как называется подводный глинистый выступ у высокого берега реки?;
4;3;680;9;6;Как называется подводный глинистый выступ у высокого берега реки?;
2;1;141;15;1;Как называется полоса на верхней кромке фальшборта, которую часто покрывают деревянным брусом?;
4;1;723;15;1;Как называется полоса на верхней кромке фальшборта, которую часто покрывают деревянным брусом?;
5;1;1351;15;1;Как называется полоса на верхней кромке фальшборта, которую часто покрывают деревянным брусом?;
6;1;1593;15;1;Как называется полоса на верхней кромке фальшборта, которую часто покрывают деревянным брусом?;
1;1;311;12;1;Как называется полоса на верхней кромке фальшборта, покрытая деревянным брусом?;
1;1;361;17;1;Как называется поперечная балка днищевого набора?;
2;1;71;8;1;Как называется поперечная балка подпалубного набора, проходящая от борта до борта?;
1;1;201;1;1;Как называется поперечная балка подпалубного набора, проходящая от борта до борта?;
3;1;499;8;1;Как называется поперечная балка подпалубного набора, проходящая от борта до борта?;
4;1;667;8;1;Как называется поперечная балка подпалубного набора, проходящая от борта до борта?;
5;1;1267;8;1;Как называется поперечная балка подпалубного набора, проходящая от борта до борта?;
6;1;1509;8;1;Как называется поперечная балка подпалубного набора, проходящая от борта до борта?;
1;3;253;6;3;Как называется прибор, предназначенный для измерения скорости хода судна и пройденного им расстояния?;
3;3;445;4;3;Как называется прибор, предназначенный для измерения скорости хода судна и пройденного им расстояния?;
5;3;1245;6;3;Как называется прибор, предназначенный для измерения скорости хода судна и пройденного им расстояния?;
6;3;1487;6;3;Как называется прибор, предназначенный для измерения скорости хода судна и пройденного им расстояния?;
1;3;263;7;3;Как называется прибор, указывающий направление в море независимо от сил земного магнетизма и магнитного поля на судне?;
3;3;599;15;3;Как называется прибор, указывающий направления в море независимо от сил земного магнетизма и магнитного поля на судне?;
5;3;1257;7;3;Как называется прибор, указывающий направления в море независимо от сил земного магнитизма и магнитного поля на судне?;
6;3;1499;7;3;Как называется прибор, указывающий направления в море независимо от сил земного магнитизма и магнитного поля на судне?;
1;1;241;5;1;Как называется продольная балка днищевого набора?;
3;1;527;10;1;Как называется продольная балка днищевого набора?;
4;1;683;10;1;Как называется продольная балка днищевого набора?;
5;1;1291;10;1;Как называется продольная балка днищевого набора?;
6;1;1533;10;1;Как называется продольная балка днищевого набора?;
2;1;51;6;1;Как называется продольная бортовая балка?;
1;1;211;2;1;Как называется продольная бортовая балка?;
1;1;271;8;1;Как называется продольная бортовая балка?;
3;1;471;6;1;Как называется продольная бортовая балка?;
4;1;651;6;1;Как называется продольная бортовая балка?;
5;1;1243;6;1;Как называется продольная бортовая балка?;
6;1;1485;6;1;Как называется продольная бортовая балка?;
2;1;121;13;1;Как называется продольная подпалубная балка?;
1;1;291;10;1;Как называется продольная подпалубная балка?;
3;1;569;13;1;Как называется продольная подпалубная балка?;
4;1;627;3;1;Как называется продольная подпалубная балка?;
5;1;1327;13;1;Как называется продольная подпалубная балка?;
6;1;1569;13;1;Как называется продольная подпалубная балка?;
1;3;334;14;4;Как называется расхождение между обсервованным и счислимым местом нахождения судна?;
3;3;530;10;4;Как называется расхождение между обсервованным и счислимым местом нахождения судна?;
5;3;1342;14;4;Как называется расхождение между обсервованным и счислимым местом нахождения судна?;
6;3;1584;14;4;Как называется расхождение между обсервованным и счислимым местом нахождения судна?;
1;3;363;17;3;Как называется современный гидроакустический прибор, на дисплее которого судоводитель получает данные о глубине, рельефе дна и характер грунта? ;
3;1;472;6;2;Как называется способность судна даржаться на поверхности воды, имея заданную осадку, при определенном количестве груза и людей на борту?;
2;1;52;6;2;Как называется способность судна держаться на поверхности воды, имея заданную осадку при определенном количестве груза и людей на борту?;
4;1;652;6;2;Как называется способность судна держаться на поверхности воды, имея заданную осадку при определенном количестве груза и людей на борту?;
5;1;1244;6;2;Как называется способность судна держаться на поверхности воды, имея заданную осадку при определенном количестве груза и людей на борту?;
6;1;1486;6;2;Как называется способность судна держаться на поверхности воды, имея заданную осадку при определенном количестве груза и людей на борту?;
1;1;372;18;2;Как называется способность судна держаться на поверхности воды, имея заданную осадку при определенном количестве груза и людей на борту? ;
2;1;82;9;2;Как называется способность судна удерживать на ходу заданное направление движения при неизменном положении руля и изменять на ходу это направление под действием руля?;
1;1;222;3;2;Как называется способность судна удерживать на ходу заданное направление движения при неизменном положении руля и изменять на ходу это направление под действием руля?;
4;1;676;9;2;Как называется способность судна удерживать на ходу заданное направление движения при неизменном положении руля и изменять на ходу это направление под действием руля?;
5;1;1280;9;2;Как называется способность судна удерживать на ходу заданное направление движения при неизменном положении руля и изменять на ходу это направление под действием руля?;
6;1;1522;9;2;Как называется способность судна удерживать на ходу заданное направление движения при неизменном положении руля и изменять на ходу это направление под действием руля?;
3;1;514;9;2;Как называется способность удерживать на ходу заданное направление движения при неизменном положении руля и изменять на ходу это направление под действием руля?;
2;3;104;11;4;Как называется старое русло - бывшая излучина, спрямленная новым руслом и изолированная от него?;
4;3;720;14;6;Как называется старое русло-бывшая излучина, спрямленная новым руслом и изолированная от него?;
2;4;96;10;6;Как называется створ из трех знаков, который указывает направление и кромки судового хода?;
3;4;496;7;12;Как называется створ из трех знаков, который указывает направление и кромки судового хода?;
6;4;1698;7;12;Как называется створ из трех знаков, который указывает направление и кромки судового хода?;
1;3;373;18;3;Как называется судовое радионавигационное устройство, предназначенное для обнаружения надводных объектов, измерения направлений и расстояний до них?;
3;3;557;12;3;Как называется судовое радионавигационное устройство, предназначенное для обнаружения надводных объектов, измерения направлений и расстояний до них?;
2;1;191;20;1;Как называется съемный сплошной днищевой щит, укладываемый на маломерном судне поверх днищевого набора?;
3;1;1149;20;1;Как называется съемный сплошной днищевой щит, укладываемый на маломерном судне поверх днищевого набора?;
5;1;1411;20;1;Как называется съемный сплошной днищевой щит, укладываемый на маломерном судне поверх днищевого набора?;
6;1;1653;20;1;Как называется съемный сплошной днищевой щит, укладываемый на маломерном судне поверх днищевого набора?;
1;1;351;16;1;Как называется съемный сплошной щит, укладываемый на маломерном судне поверх днищевого набора?;
1;3;203;1;3;Как называется угломерный инструмент, предназначенный для измерения высот небесных светил и углов (вертикальных и горизонтальных) на земной поверхности?;
3;3;417;2;3;Как называется угломерный инструмент, предназначенный для измерения высот небесных светил и углов (вертикальных и горизонтальных) на земной поверхности?;
5;3;1185;1;3;Как называется угломерный инструмент, предназначенный для измерения высот небесных светил и углов (вертикальных и горизонтальных) на земной поверхности?;
6;3;1427;1;3;Как называется угломерный инструмент, предназначенный для измерения высот небесных светил и углов (вертикальных и горизонтальных) на земной поверхности?;
1;3;214;2;4;Как называется угол  COB, измеренный дугой экватора CB?;
5;3;1198;2;4;Как называется угол COB, измеренный дугой экватора CB?;
6;3;1440;2;4;Как называется угол COB, измеренный дугой экватора CB?;
1;3;284;9;4;Как называется угол между диаметральной плоскостью судна и направлением на наблюдаемый предмет?;
5;3;1282;9;4;Как называется угол между диаметральной плоскостью судна и направлением на наблюдаемый предмет?;
6;3;1524;9;4;Как называется угол между диаметральной плоскостью судна и направлением на наблюдаемый предмет?;
3;3;474;6;4;Как называется угол между диаметральной плоскостью судна и направлением на наблюдательный предмет?;
1;3;314;12;4;Как называется угол между линией истинного курса и путевым углом (линией пути) на течении?;
3;3;1124;18;4;Как называется угол между линией истинного курса и путевым углом (линией пути) на течении?;
5;3;1330;13;4;Как называется угол между линией истинного курса и путевым углом (линией пути) на течении?;
5;3;1390;18;4;Как называется угол между линией истинного курса и путевым углом (линией пути) на течении?;
6;3;1571;13;4;Как называется угол между линией истинного курса и путевым углом (линией пути) на течении?;
6;3;1632;18;4;Как называется угол между линией истинного курса и путевым углом (линией пути) на течении?;
1;3;234;4;4;Как называется угол между нордовой частью истинного меридиана и диаметральной плоскостью судна?;
3;3;1110;17;4;Как называется угол между нордовой частью истинного меридиана и диаметральной плоскостью судна?;
5;3;1222;4;4;Как называется угол между нордовой частью истинного меридиана и диаметральной плоскостью судна?;
5;3;1378;17;4;Как называется угол между нордовой частью истинного меридиана и диаметральной плоскостью судна?;
6;3;1464;4;4;Как называется угол между нордовой частью истинного меридиана и диаметральной плоскостью судна?;
6;3;1620;17;4;Как называется угол между нордовой частью истинного меридиана и диаметральной плоскостью судна?;
1;3;294;10;4;Как называется угол между нордовыми частями истинного и магнитного меридианов?;
3;3;488;7;4;Как называется угол между нордовыми частями истинного и магнитного меридианов?;
5;3;1294;10;4;Как называется угол между нордовыми частями истинного и магнитного меридианов?;
6;3;1536;10;4;Как называется угол между нордовыми частями истинного и магнитного меридианов?;
1;3;204;1;4;Как называется угол между плоскостью экватора и радиусом, проведенным из центра Земли в заданную точку на земной поверхности?;
3;3;418;2;4;Как называется угол между плоскостью экватора и радиусом, проведенным из центра Земли в заданную точку на земной поверхности?;
5;3;1186;1;4;Как называется угол между плоскостью экватора и радиусом, проведенным из центра Земли в заданную точку на земной поверхности?;
6;3;1428;1;4;Как называется угол между плоскостью экватора и радиусом, проведенным из центра Земли в заданную точку на земной поверхности?;
1;3;244;5;4;Как называется угол отклонения от магнитного меридиана компасной стрелки под воздействием судового железа?;
3;3;432;3;4;Как называется угол отклонения от магнитного меридиана компасной стрелки под воздействием судового железа?;
5;3;1234;5;4;Как называется угол отклонения от магнитного меридиана компасной стрелки под воздействием судового железа?;
6;3;1476;5;4;Как называется угол отклонения от магнитного меридиана компасной стрелки под воздействием судового железа?;
1;3;254;6;4;Как называется угол отклонения пути судна от курса под действием ветра?;
3;3;446;4;4;Как называется угол отклонения пути судна от курса под действием ветра?;
5;3;1246;6;4;Как называется угол отклонения пути судна от курса под действием ветра?;
6;3;1488;6;4;Как называется угол отклонения пути судна от курса под действием ветра?;
3;3;404;1;4;Как называется угол СОВ, измеренный дугой экватора СВ;
3;3;516;9;4;Как называется угол, заключенный между истинным и компасным меридианами, равный алгебраической сумме магнитного склонения и девиации?;
5;3;1318;12;4;Как называется угол, заключенный между истинным и компасным меридианами, равный алгебраической сумме магнитного склонения и девиации?;
6;3;1560;12;4;Как называется угол, заключенный между истинным и компасным меридианами, равный алгебраической сумме магнитного склонения и девиации?;
1;3;324;13;4;Как называется угол, заключенный между истинным и компасным меридианами, равный алгебраической сумме магнитного склонения и девиации? ;
1;3;364;17;4;Как называется угол, заключенный между истинным меридианом и направлением на маяк?;
4;1;669;8;3;Как называется узел, используемый для крепления буксирного конца на лодке?;
2;3;114;12;4;Как называется условная линия, ограничивающая судовой ход по ширине?;
2;3;94;10;4;Как называется условная линия, проходящая в средней части судового хода?;
2;3;144;15;4;Как называется условная линия, соединяющая на водной поверхности реки точки с наибольшей глубиной русла и максимальными скоростями течения?;
3;3;585;14;3;Как называется установленный в диаметральной плоскости судна магнитный компас , используемый для пеленгования и для контроля курса?;
2;3;44;5;4;Как называется устойчивое скопление наносов, отложенных по ширине русла?;
2;3;154;16;4;Как называется устойчивое скопление наносов, отложенных по ширине русла?;
3;3;594;14;12;Как называется устойчивое скопление наносов, отложенных по ширине русла?;
4;3;664;7;6;Как называется устойчивое скопление наносов, отложенных по ширине русла?;
4;3;696;11;6;Как называется устойчивое скопление наносов, отложенных по ширине русла?;
6;3;1726;14;12;Как называется устойчивое скопление наносов, отложенных по ширине русла?;
4;1;629;3;3;Как называется устройство, используемое при дистанционном управлении для натяжения штуртроса?;
4;3;624;2;6;Как называется участок реки между двумя перекатами?;
1;3;273;8;3;Как называется штурманский прокладочный инструмент, предназначенный для получения на карте места судна по двум измеренным между тремя ориентирами (маяками) углам?;
3;3;459;5;3;Как называется штурманский прокладочный инструмент, предназначенный для получения на карте места судна по двум измеренным между тремя ориентирами (маяками) углам?;
5;3;1269;8;3;Как называется штурманский прокладочный инструмент, предназначенный для получения на карте места судна по двум измеренным между тремя ориентирами (маяками) углам?;
6;3;1511;8;3;Как называется штурманский прокладочный инструмент, предназначенный для получения на карте места судна по двум измеренным между тремя ориентирами (маяками) углам?;
1;3;383;19;3;Как называется этот прибор, предназначенный для взятия по компасу пеленгов и курсовых углов на предметы (маяки) и светила?;
3;3;571;13;3;Как называется этот прибор, предназначенный для взятия по компасу пеленгов и курсовых углов на предметы (маяки) и светила?;
1;3;323;13;3;Как называется этот прибор, предназначенный для измерения силы ветра?;
3;3;515;9;3;Как называется этот прибор, предназначенный для измерения силы ветра?;
5;3;1317;12;3;Как называется этот прибор, предназначенный для измерения силы ветра?;
6;3;1559;12;3;Как называется этот прибор, предназначенный для измерения силы ветра?;
1;3;374;18;4;Как называется этот способ опознания места судна?;
3;3;558;12;4;Как называется этот способ опознания места судна?;
1;3;274;8;4;Как называется этот способ определения места судна?;
3;3;460;5;4;Как называется этот способ определения места судна?;
5;3;1270;8;4;Как называется этот способ определения места судна?;
6;3;1512;8;4;Как называется этот способ определения места судна?;
1;2;305;11;5;Как называется этот способ подхода к упавшему за борт?;
1;2;325;13;5;Как называется этот способ подхода к упавшему за борт?;
3;2;545;11;5;Как называется этот способ подхода к упавшему за борт?;
3;2;573;13;5;Как называется этот способ подхода к упавшему за борт?;
5;2;1271;8;5;Как называется этот способ подхода к упавшему за борт?;
5;2;1283;9;5;Как называется этот способ подхода к упавшему за борт?;
6;2;1513;8;5;Как называется этот способ подхода к упавшему за борт?;
6;2;1525;9;5;Как называется этот способ подхода к упавшему за борт?;
2;3;184;19;4;Как называется этот участок акватории,  оборудованный ведущим и двумя секущими створам, для определения скорости судна?;
1;3;355;16;5;Как называется этот участок побережья, оборудованный ведущим и двумя секущими створами для определения скорости судна?;
3;3;1097;16;5;Как называется этот участок побережья, оборудованный ведущим и двумя секущими створами для определения скорости судна?;
5;3;1199;2;5;Как называется этот участок побережья, оборудованный ведущим и двумя секущими створами для определения скорости судна?;
6;3;1441;2;5;Как называется этот участок побережья, оборудованный ведущим и двумя секущими створами для определения скорости судна?;
3;3;1152;20;4;Как называются морские приливы, наблюдаемые близ новолуния и полнолуния?;
1;1;221;3;1;Как называются продольные балки днищевого набора?;
4;1;707;13;1;Как называются съемный сплошной днищевой щит укладываемый на маломерном судне поверх днищевого набора?;
